Id	Chr	TSS	TSS
ENSG00000232618.1	6	143271348	143271348
ENSG00000229017.2	6	143359214	143359214
ENSG00000227192.1	6	143363461	143363461
ENSG00000146416.12	6	143381633	143381633
ENSG00000225752.1	6	143420782	143420782
ENSG00000217495.2	6	143620691	143620691
ENSG00000216642.1	6	143648412	143648412
ENSG00000217648.1	6	143663383	143663383
ENSG00000270655.1	6	143707718	143707718
ENSG00000218896.1	6	143757353	143757353
ENSG00000268402.1	6	143759575	143759575
ENSG00000223203.1	6	143770946	143770946
ENSG00000189007.11	6	143771810	143771810
ENSG00000034693.10	6	143771944	143771944
ENSG00000229036.3	6	143806116	143806116
ENSG00000001036.9	6	143832827	143832827
ENSG00000112419.10	6	143857982	143857982
ENSG00000235740.1	6	143883168	143883168
ENSG00000257065.1	6	144152456	144152456
ENSG00000135521.8	6	144164481	144164481
ENSG00000270890.1	6	144179826	144179826
ENSG00000118491.7	6	144185573	144185573
ENSG00000217231.2	6	144357755	144357755
ENSG00000118495.14	6	144385735	144385735
ENSG00000169976.5	6	144416754	144416754
ENSG00000256014.1	6	144439062	144439062
ENSG00000219297.1	6	144457587	144457587
ENSG00000135604.9	6	144471663	144471663
ENSG00000217027.1	6	144522102	144522102
ENSG00000216475.1	6	144578760	144578760
ENSG00000152818.14	6	144606837	144606837
ENSG00000225311.1	6	144654437	144654437
ENSG00000219409.2	6	144719095	144719095
ENSG00000217195.1	6	145028183	145028183
ENSG00000220739.2	6	145029633	145029633
ENSG00000221796.1	6	145669894	145669894
ENSG00000201119.1	6	145784535	145784535
ENSG00000217612.2	6	145813228	145813228
ENSG00000112425.9	6	146008058	146008058
ENSG00000118496.4	6	146135889	146135889
ENSG00000235652.3	6	146136048	146136048
ENSG00000146414.11	6	146285559	146285559
ENSG00000152822.9	6	146348782	146348782
ENSG00000187103.3	6	146492451	146492451
ENSG00000222971.1	6	146661556	146661556
ENSG00000216811.2	6	146686630	146686630
ENSG00000118508.4	6	146864829	146864829
ENSG00000237468.2	6	146920067	146920067
ENSG00000118492.12	6	146920101	146920101
ENSG00000207465.1	6	146960836	146960836
ENSG00000228283.3	6	147124960	147124960
ENSG00000227748.1	6	147180317	147180317
ENSG00000272397.1	6	147272295	147272295
ENSG00000196634.3	6	147480061	147480061
ENSG00000164506.10	6	147525561	147525561
ENSG00000233452.2	6	147525750	147525750
ENSG00000225135.1	6	147708800	147708800
ENSG00000220494.4	6	147728025	147728025
ENSG00000203727.3	6	147830063	147830063
ENSG00000227681.1	6	147981839	147981839
ENSG00000226249.1	6	148064460	148064460
ENSG00000234675.1	6	148342110	148342110
ENSG00000230205.1	6	148458540	148458540
ENSG00000111961.12	6	148593440	148593440
ENSG00000207345.1	6	148599808	148599808
ENSG00000224658.1	6	148604544	148604544
ENSG00000215223.3	6	148799829	148799829
ENSG00000223322.2	6	148845376	148845376
ENSG00000217824.1	6	148888790	148888790
ENSG00000231368.1	6	148969733	148969733
ENSG00000111962.7	6	149068464	149068464
ENSG00000227660.1	6	149285820	149285820
ENSG00000236591.1	6	149353709	149353709
ENSG00000219487.2	6	149433808	149433808
ENSG00000263481.1	6	149497930	149497930
ENSG00000228408.1	6	149539062	149539062
ENSG00000225924.1	6	149565137	149565137
ENSG00000241391.2	6	149612488	149612488
ENSG00000216265.1	6	149625564	149625564
ENSG00000055208.13	6	149639063	149639063
ENSG00000177688.5	6	149721495	149721495
ENSG00000178199.9	6	149806197	149806197
ENSG00000219553.2	6	149813425	149813425
ENSG00000252244.1	6	149838092	149838092
ENSG00000131013.3	6	149867174	149867174
ENSG00000235168.1	6	149882288	149882288
ENSG00000055211.8	6	149887430	149887430
ENSG00000237502.2	6	149897260	149897260
ENSG00000233330.1	6	149913799	149913799
ENSG00000220848.4	6	149915220	149915220
ENSG00000202343.1	6	149915761	149915761
ENSG00000207292.1	6	149952573	149952573
ENSG00000186625.9	6	149970108	149970108
ENSG00000131023.8	6	150039392	150039392
ENSG00000120253.9	6	150067814	150067814
ENSG00000120265.12	6	150071180	150071180
ENSG00000219433.2	6	150115899	150115899
ENSG00000231760.2	6	150119308	150119308
ENSG00000273132.1	6	150173598	150173598
ENSG00000268592.2	6	150183733	150183733
ENSG00000120256.5	6	150186199	150186199
ENSG00000217733.2	6	150201098	150201098
ENSG00000223701.3	6	150205567	150205567
ENSG00000164520.7	6	150219238	150219238
ENSG00000216906.2	6	150225379	150225379
ENSG00000203722.3	6	150244257	150244257
ENSG00000216621.4	6	150255663	150255663
ENSG00000131015.4	6	150263136	150263136
ENSG00000215094.3	6	150272969	150272969
ENSG00000111981.4	6	150285143	150285143
ENSG00000219298.1	6	150298607	150298607
ENSG00000231120.2	6	150299052	150299052
ENSG00000218358.2	6	150326293	150326293
ENSG00000155918.3	6	150346668	150346668
ENSG00000216444.1	6	150353905	150353905
ENSG00000235972.1	6	150363169	150363169
ENSG00000213091.2	6	150363682	150363682
ENSG00000131019.6	6	150390231	150390231
ENSG00000198729.4	6	150464212	150464212
ENSG00000238594.1	6	150485720	150485720
ENSG00000201628.1	6	150647899	150647899
ENSG00000009765.10	6	150690028	150690028
ENSG00000220598.1	6	150706256	150706256
ENSG00000219622.1	6	150831436	150831436
ENSG00000120278.10	6	150920999	150920999
ENSG00000232891.1	6	150921970	150921970
ENSG00000224029.1	6	150945813	150945813
ENSG00000226599.1	6	150973161	150973161
ENSG00000213089.4	6	151148799	151148799
ENSG00000120254.11	6	151186685	151186685
ENSG00000218996.1	6	151256104	151256104
ENSG00000202119.1	6	151260358	151260358
ENSG00000221469.1	6	151361107	151361107
ENSG00000232290.1	6	151377193	151377193
ENSG00000219747.1	6	151420665	151420665
ENSG00000231883.1	6	151518773	151518773
ENSG00000238616.1	6	151522476	151522476
ENSG00000213087.3	6	151547082	151547082
ENSG00000223598.1	6	151549582	151549582
ENSG00000131016.12	6	151561134	151561134
ENSG00000252431.1	6	151601747	151601747
ENSG00000252487.1	6	151620068	151620068
ENSG00000223039.1	6	151640770	151640770
ENSG00000238939.1	6	151668247	151668247
ENSG00000252615.1	6	151699234	151699234
ENSG00000181472.4	6	151712683	151712683
ENSG00000219395.2	6	151735080	151735080
ENSG00000155906.12	6	151773259	151773259
ENSG00000146476.6	6	151773422	151773422
ENSG00000120262.8	6	151815165	151815165
ENSG00000207422.1	6	151937014	151937014
ENSG00000091831.17	6	151977826	151977826
ENSG00000233823.1	6	152135314	152135314
ENSG00000234577.1	6	152701681	152701681
ENSG00000226193.1	6	152723533	152723533
ENSG00000202044.1	6	152731410	152731410
ENSG00000233464.1	6	152867068	152867068
ENSG00000131018.18	6	152958936	152958936
ENSG00000120279.6	6	153019030	153019030
ENSG00000218792.2	6	153026870	153026870
ENSG00000146469.8	6	153071933	153071933
ENSG00000224893.1	6	153153048	153153048
ENSG00000266595.1	6	153177879	153177879
ENSG00000217372.2	6	153219182	153219182
ENSG00000220745.2	6	153280740	153280740
ENSG00000112029.5	6	153304714	153304714
ENSG00000227627.1	6	153304885	153304885
ENSG00000112031.11	6	153323820	153323820
ENSG00000212101.1	6	153373597	153373597
ENSG00000091844.3	6	153452384	153452384
ENSG00000201939.1	6	153480480	153480480
ENSG00000213121.2	6	153552455	153552455
ENSG00000218426.5	6	153603868	153603868
ENSG00000237312.1	6	153630117	153630117
ENSG00000264321.1	6	153665248	153665248
ENSG00000264858.1	6	153740225	153740225
ENSG00000222806.1	6	153741573	153741573
ENSG00000217160.2	6	153986842	153986842
ENSG00000220733.1	6	153989312	153989312
ENSG00000220514.1	6	153989724	153989724
ENSG00000216713.1	6	153990014	153990014
ENSG00000199246.1	6	154002582	154002582
ENSG00000217085.2	6	154260127	154260127
ENSG00000112038.13	6	154331631	154331631
ENSG00000237593.1	6	154538065	154538065
ENSG00000074706.9	6	154677926	154677926
ENSG00000153721.13	6	154831793	154831793
ENSG00000220181.1	6	154870651	154870651
ENSG00000219146.1	6	154897443	154897443
ENSG00000231316.1	6	154927088	154927088
ENSG00000205625.2	6	155027777	155027777
ENSG00000213079.5	6	155054459	155054459
ENSG00000200594.1	6	155146413	155146413
ENSG00000218757.1	6	155166754	155166754
ENSG00000264814.1	6	155174494	155174494
ENSG00000146426.13	6	155181872	155181872
ENSG00000223286.1	6	155202416	155202416
ENSG00000238963.1	6	155226291	155226291
ENSG00000235381.1	6	155577858	155577858
ENSG00000171217.5	6	155585147	155585147
ENSG00000029639.6	6	155635627	155635627
ENSG00000232529.1	6	155702317	155702317
ENSG00000074771.3	6	155777037	155777037
ENSG00000238789.1	6	155976160	155976160
ENSG00000221456.1	6	156267931	156267931
ENSG00000212295.1	6	156699884	156699884
ENSG00000227360.1	6	156820905	156820905
ENSG00000220347.1	6	156983184	156983184
ENSG00000271265.1	6	157095796	157095796
ENSG00000271551.1	6	157098211	157098211
ENSG00000049618.17	6	157099063	157099063
ENSG00000271899.1	6	157100865	157100865
ENSG00000270487.1	6	157101589	157101589
ENSG00000218596.2	6	157297428	157297428
ENSG00000233044.1	6	157440840	157440840
ENSG00000252609.1	6	157712431	157712431
ENSG00000217783.2	6	157721158	157721158
ENSG00000215712.6	6	157744633	157744633
ENSG00000271040.1	6	157744996	157744996
ENSG00000213078.3	6	157787955	157787955
ENSG00000218631.1	6	157794203	157794203
ENSG00000175048.12	6	157802165	157802165
ENSG00000266617.1	6	157950164	157950164
ENSG00000219448.1	6	158003309	158003309
ENSG00000130340.10	6	158244296	158244296
ENSG00000234361.1	6	158251605	158251605
ENSG00000229502.1	6	158296242	158296242
ENSG00000236324.1	6	158313818	158313818
ENSG00000220867.1	6	158345434	158345434
ENSG00000252658.1	6	158355200	158355200
ENSG00000078269.9	6	158402888	158402888
ENSG00000233496.1	6	158422139	158422139
ENSG00000122335.9	6	158589312	158589312
ENSG00000272047.1	6	158589384	158589384
ENSG00000265803.1	6	158596016	158596016
ENSG00000188451.7	6	158663829	158663829
ENSG00000236537.1	6	158703295	158703295
ENSG00000130338.8	6	158733692	158733692
ENSG00000238019.1	6	158819593	158819593
ENSG00000243373.2	6	158858829	158858829
ENSG00000219188.1	6	158937261	158937261
ENSG00000146433.8	6	158957468	158957468
ENSG00000218226.1	6	159042668	159042668
ENSG00000214239.1	6	159047471	159047471
ENSG00000146425.6	6	159065771	159065771
ENSG00000164674.11	6	159071046	159071046
ENSG00000219249.2	6	159147835	159147835
ENSG00000265558.1	6	159185785	159185785
ENSG00000233893.1	6	159239043	159239043
ENSG00000092820.13	6	159240444	159240444
ENSG00000243775.2	6	159278664	159278664
ENSG00000203711.7	6	159290971	159290971
ENSG00000213076.3	6	159343182	159343182
ENSG00000223191.1	6	159347603	159347603
ENSG00000271913.1	6	159409210	159409210
ENSG00000130363.7	6	159421219	159421219
ENSG00000164691.12	6	159466184	159466184
ENSG00000226032.1	6	159486305	159486305
ENSG00000224478.1	6	159528823	159528823
ENSG00000164694.12	6	159590429	159590429
ENSG00000233682.2	6	159591039	159591039
ENSG00000235086.1	6	159661818	159661818
ENSG00000231178.1	6	159775705	159775705
ENSG00000234777.1	6	159804563	159804563
ENSG00000216480.2	6	159947559	159947559
ENSG00000237927.1	6	160010201	160010201
ENSG00000220305.1	6	160135017	160135017
ENSG00000251988.1	6	160141572	160141572
ENSG00000146457.10	6	160148562	160148562
ENSG00000112096.12	6	160166218	160166218
ENSG00000120437.7	6	160183951	160183951
ENSG00000207392.1	6	160201413	160201413
ENSG00000206910.1	6	160206765	160206765
ENSG00000120438.7	6	160210781	160210781
ENSG00000112110.5	6	160210844	160210844
ENSG00000146453.8	6	160221298	160221298
ENSG00000236823.1	6	160320218	160320218
ENSG00000130368.4	6	160327974	160327974
ENSG00000197081.8	6	160390131	160390131
ENSG00000268257.2	6	160428696	160428696
ENSG00000213073.4	6	160514114	160514114
ENSG00000270949.1	6	160529406	160529406
ENSG00000175003.8	6	160542821	160542821
ENSG00000216516.1	6	160584787	160584787
ENSG00000230234.1	6	160693649	160693649
ENSG00000112499.8	6	160698670	160698670
ENSG00000146477.4	6	160769300	160769300
ENSG00000256731.1	6	160824666	160824666
ENSG00000213071.6	6	160932156	160932156
ENSG00000198670.7	6	161087407	161087407
ENSG00000243831.1	6	161097555	161097555
ENSG00000224477.1	6	161119320	161119320
ENSG00000122194.14	6	161123270	161123270
ENSG00000220913.1	6	161326802	161326802
ENSG00000224371.1	6	161339681	161339681
ENSG00000233342.1	6	161347401	161347401
ENSG00000231863.1	6	161352112	161352112
ENSG00000085511.15	6	161412759	161412759
ENSG00000272841.1	6	161413374	161413374
ENSG00000026652.9	6	161695093	161695093
ENSG00000221021.1	6	162036098	162036098
ENSG00000227913.1	6	162989411	162989411
ENSG00000112530.7	6	163148164	163148164
ENSG00000185345.14	6	163148803	163148803
ENSG00000217557.1	6	163378580	163378580
ENSG00000225437.1	6	163475193	163475193
ENSG00000225683.1	6	163612840	163612840
ENSG00000239136.1	6	163647942	163647942
ENSG00000217514.1	6	163784242	163784242
ENSG00000270419.1	6	163834992	163834992
ENSG00000112531.12	6	163835032	163835032
ENSG00000228692.2	6	164009197	164009197
ENSG00000235538.1	6	164124936	164124936
ENSG00000266128.1	6	164261593	164261593
ENSG00000260422.1	6	164506693	164506693
ENSG00000230627.1	6	164530726	164530726
ENSG00000226739.1	6	164769677	164769677
ENSG00000227455.2	6	165241239	165241239
ENSG00000217878.2	6	165531013	165531013
ENSG00000112539.10	6	165723096	165723096
ENSG00000199523.1	6	165823051	165823051
ENSG00000206681.1	6	166131826	166131826
ENSG00000236627.1	6	166167677	166167677
ENSG00000223942.1	6	166186759	166186759
ENSG00000256391.1	6	166309725	166309725
ENSG00000252196.1	6	166355829	166355829
ENSG00000112541.9	6	166400091	166400091
ENSG00000223414.2	6	166401536	166401536
ENSG00000216624.2	6	166477779	166477779
ENSG00000231297.2	6	166513153	166513153
ENSG00000164458.5	6	166582188	166582188
ENSG00000201292.1	6	166622891	166622891
ENSG00000233365.1	6	166650457	166650457
ENSG00000213536.2	6	166653981	166653981
ENSG00000176381.4	6	166721936	166721936
ENSG00000233231.1	6	166748056	166748056
ENSG00000198818.5	6	166756079	166756079
ENSG00000060762.14	6	166796486	166796486
ENSG00000261420.1	6	166796677	166796677
ENSG00000232082.1	6	166878871	166878871
ENSG00000222958.1	6	166922921	166922921
ENSG00000269048.1	6	166945369	166945369
ENSG00000235272.1	6	166999965	166999965
ENSG00000235008.1	6	167116327	167116327
ENSG00000231654.1	6	167317186	167317186
ENSG00000071242.7	6	167319939	167319939
ENSG00000197146.2	6	167360151	167360151
ENSG00000026297.11	6	167370672	167370672
ENSG00000265828.1	6	167411400	167411400
ENSG00000227598.1	6	167412553	167412553
ENSG00000213066.7	6	167412670	167412670
ENSG00000112486.10	6	167525295	167525295
ENSG00000166984.7	6	167559902	167559902
ENSG00000120436.3	6	167571817	167571817
ENSG00000216966.1	6	167622385	167622385
ENSG00000231720.1	6	167653968	167653968
ENSG00000228648.1	6	167655379	167655379
ENSG00000112494.5	6	167684657	167684657
ENSG00000120440.9	6	167738574	167738574
ENSG00000217447.1	6	167760960	167760960
ENSG00000203690.7	6	167797998	167797998
ENSG00000272549.1	6	168079950	168079950
ENSG00000203688.4	6	168084467	168084467
ENSG00000213065.2	6	168169248	168169248
ENSG00000146521.5	6	168191773	168191773
ENSG00000198221.7	6	168227389	168227389
ENSG00000130396.16	6	168227602	168227602
ENSG00000235994.4	6	168380456	168380456
ENSG00000229921.2	6	168396783	168396783
ENSG00000125337.12	6	168399772	168399772
ENSG00000153303.12	6	168482237	168482237
ENSG00000234768.1	6	168595038	168595038
ENSG00000237987.1	6	168627197	168627197
ENSG00000228361.2	6	168630412	168630412
ENSG00000234647.1	6	168643618	168643618
ENSG00000230711.2	6	168690030	168690030
ENSG00000224417.2	6	168702794	168702794
ENSG00000164488.7	6	168720434	168720434
ENSG00000260771.1	6	168775377	168775377
ENSG00000112562.14	6	168841831	168841831
ENSG00000255905.1	6	169067733	169067733
ENSG00000235815.1	6	169116745	169116745
ENSG00000225879.1	6	169364436	169364436
ENSG00000229720.1	6	169435737	169435737
ENSG00000234519.1	6	169467913	169467913
ENSG00000223485.1	6	169563019	169563019
ENSG00000261039.1	6	169582835	169582835
ENSG00000226445.1	6	169613349	169613349
ENSG00000186340.10	6	169654139	169654139
ENSG00000233085.1	6	169689311	169689311
ENSG00000224999.1	6	169698054	169698054
ENSG00000226194.1	6	169788480	169788480
ENSG00000272848.1	6	169827164	169827164
ENSG00000265654.1	6	170097344	170097344
ENSG00000184465.11	6	170102159	170102159
ENSG00000130024.10	6	170124151	170124151
ENSG00000232640.1	6	170125950	170125950
ENSG00000227704.1	6	170138790	170138790
ENSG00000184786.4	6	170151655	170151655
ENSG00000130023.11	6	170151718	170151718
ENSG00000266896.1	6	170170509	170170509
ENSG00000231690.2	6	170195280	170195280
ENSG00000229214.1	6	170198921	170198921
ENSG00000236173.1	6	170210198	170210198
ENSG00000232197.1	6	170477741	170477741
ENSG00000273100.1	6	170493905	170493905
ENSG00000218716.1	6	170514993	170514993
ENSG00000230960.1	6	170571657	170571657
ENSG00000271820.1	6	170585850	170585850
ENSG00000227508.2	6	170586027	170586027
ENSG00000198719.7	6	170599561	170599561
ENSG00000112584.9	6	170599791	170599791
ENSG00000271234.1	6	170607463	170607463
ENSG00000266245.1	6	170639849	170639849
ENSG00000261003.1	6	170723227	170723227
ENSG00000008018.8	6	170862429	170862429
ENSG00000112592.8	6	170863390	170863390
ENSG00000071994.6	6	170893780	170893780
ENSG00000217874.2	6	170948694	170948694
ENSG00000234986.1	6	171004401	171004401
ENSG00000213863.2	6	171034285	171034285
ENSG00000230423.1	6	171044839	171044839
ENSG00000225532.1	6	171046865	171046865
ENSG00000219814.2	6	171054606	171054606
ENSG00000232325.3	7	71835	71835
ENSG00000242611.1	7	77038	77038
ENSG00000242474.1	7	149466	149466
ENSG00000240859.1	7	149597	149597
ENSG00000261795.1	7	164972	164972
ENSG00000239715.1	7	174920	174920
ENSG00000177706.8	7	192969	192969
ENSG00000240093.1	7	194180	194180
ENSG00000249852.1	7	229557	229557
ENSG00000269396.1	7	302918	302918
ENSG00000248999.1	7	330617	330617
ENSG00000248767.1	7	331310	331310
ENSG00000249574.1	7	419325	419325
ENSG00000234471.1	7	535755	535755
ENSG00000197461.9	7	559933	559933
ENSG00000223855.1	7	560028	560028
ENSG00000252986.1	7	590370	590370
ENSG00000229380.1	7	601595	601595
ENSG00000237181.1	7	642822	642822
ENSG00000188191.10	7	767287	767287
ENSG00000164818.11	7	769300	769300
ENSG00000164828.13	7	855528	855528
ENSG00000239857.2	7	916189	916189
ENSG00000273151.1	7	926184	926184
ENSG00000105963.9	7	995043	995043
ENSG00000240230.1	7	1015235	1015235
ENSG00000073067.9	7	1022835	1022835
ENSG00000199023.1	7	1062662	1062662
ENSG00000225146.1	7	1068661	1068661
ENSG00000164849.7	7	1084212	1084212
ENSG00000257607.1	7	1098897	1098897
ENSG00000224079.1	7	1114086	1114086
ENSG00000226291.1	7	1120499	1120499
ENSG00000164850.10	7	1121844	1121844
ENSG00000146540.10	7	1177896	1177896
ENSG00000229043.2	7	1200010	1200010
ENSG00000178381.7	7	1200395	1200395
ENSG00000164853.8	7	1272543	1272543
ENSG00000233082.1	7	1306989	1306989
ENSG00000164877.14	7	1499138	1499138
ENSG00000225981.1	7	1499573	1499573
ENSG00000273230.1	7	1507158	1507158
ENSG00000164880.11	7	1545489	1545489
ENSG00000231927.1	7	1549063	1549063
ENSG00000198517.5	7	1570350	1570350
ENSG00000256005.1	7	1580047	1580047
ENSG00000164855.11	7	1600457	1600457
ENSG00000157778.4	7	1609681	1609681
ENSG00000230487.3	7	1614351	1614351
ENSG00000230444.1	7	1654226	1654226
ENSG00000231476.1	7	1660290	1660290
ENSG00000225968.4	7	1727755	1727755
ENSG00000234977.1	7	1732086	1732086
ENSG00000205971.1	7	1733961	1733961
ENSG00000236081.1	7	1781927	1781927
ENSG00000266391.1	7	1820427	1820427
ENSG00000176349.7	7	1878222	1878222
ENSG00000265089.1	7	1883889	1883889
ENSG00000002822.11	7	2272878	2272878
ENSG00000122687.13	7	2281840	2281840
ENSG00000106268.11	7	2281857	2281857
ENSG00000271098.1	7	2327550	2327550
ENSG00000106263.13	7	2393721	2393721
ENSG00000106266.4	7	2393953	2393953
ENSG00000230914.2	7	2423756	2423756
ENSG00000271163.1	7	2433766	2433766
ENSG00000136213.7	7	2443223	2443223
ENSG00000175873.3	7	2477398	2477398
ENSG00000236734.2	7	2516528	2516528
ENSG00000106003.8	7	2552163	2552163
ENSG00000264357.1	7	2566708	2566708
ENSG00000238857.1	7	2590599	2590599
ENSG00000106009.11	7	2595361	2595361
ENSG00000106012.13	7	2598632	2598632
ENSG00000136295.10	7	2671585	2671585
ENSG00000174945.9	7	2719156	2719156
ENSG00000231357.1	7	2875255	2875255
ENSG00000146535.9	7	2883958	2883958
ENSG00000237286.1	7	2983669	2983669
ENSG00000201794.1	7	3038728	3038728
ENSG00000198286.5	7	3083579	3083579
ENSG00000228334.1	7	3126055	3126055
ENSG00000217455.4	7	3214287	3214287
ENSG00000231892.1	7	3237888	3237888
ENSG00000146555.14	7	3341080	3341080
ENSG00000236708.1	7	3342084	3342084
ENSG00000224593.1	7	3377521	3377521
ENSG00000211544.1	7	3458699	3458699
ENSG00000236510.1	7	3683416	3683416
ENSG00000261809.1	7	4551664	4551664
ENSG00000164916.9	7	4683388	4683388
ENSG00000238781.1	7	4729111	4729111
ENSG00000242802.2	7	4815253	4815253
ENSG00000264474.1	7	4828270	4828270
ENSG00000206895.1	7	4850920	4850920
ENSG00000218823.1	7	4901625	4901625
ENSG00000213935.3	7	4905435	4905435
ENSG00000157927.12	7	4923350	4923350
ENSG00000136297.10	7	4998844	4998844
ENSG00000196204.7	7	5013619	5013619
ENSG00000272968.1	7	5023349	5023349
ENSG00000270822.1	7	5048959	5048959
ENSG00000273313.1	7	5111756	5111756
ENSG00000272595.1	7	5156800	5156800
ENSG00000159904.7	7	5184177	5184177
ENSG00000202039.1	7	5219692	5219692
ENSG00000157954.10	7	5229819	5229819
ENSG00000164638.6	7	5314000	5314000
ENSG00000263808.1	7	5315967	5315967
ENSG00000241269.1	7	5459967	5459967
ENSG00000188365.3	7	5462424	5462424
ENSG00000182095.10	7	5465045	5465045
ENSG00000230733.2	7	5515435	5515435
ENSG00000238394.1	7	5525026	5525026
ENSG00000207973.1	7	5535548	5535548
ENSG00000155034.14	7	5553429	5553429
ENSG00000263900.1	7	5567817	5567817
ENSG00000272719.1	7	5596362	5596362
ENSG00000228974.4	7	5600374	5600374
ENSG00000075624.9	7	5603415	5603415
ENSG00000075618.13	7	5632439	5632439
ENSG00000237738.1	7	5720092	5720092
ENSG00000011275.14	7	5821370	5821370
ENSG00000235944.3	7	5862791	5862791
ENSG00000265040.1	7	5911681	5911681
ENSG00000122543.6	7	5919458	5919458
ENSG00000122674.8	7	5938365	5938365
ENSG00000155026.12	7	6010314	6010314
ENSG00000201990.1	7	6044016	6044016
ENSG00000122512.10	7	6048756	6048756
ENSG00000106305.5	7	6048876	6048876
ENSG00000207217.1	7	6056508	6056508
ENSG00000157999.5	7	6071007	6071007
ENSG00000240718.2	7	6087651	6087651
ENSG00000252929.1	7	6097131	6097131
ENSG00000086232.8	7	6098861	6098861
ENSG00000231704.1	7	6120734	6120734
ENSG00000264605.1	7	6122736	6122736
ENSG00000106346.7	7	6144515	6144515
ENSG00000238534.1	7	6214935	6214935
ENSG00000202273.1	7	6252371	6252371
ENSG00000008256.11	7	6312275	6312275
ENSG00000178397.8	7	6388612	6388612
ENSG00000136238.13	7	6414154	6414154
ENSG00000164535.10	7	6487643	6487643
ENSG00000136240.5	7	6522220	6522220
ENSG00000231359.3	7	6530729	6530729
ENSG00000215045.4	7	6591067	6591067
ENSG00000136247.10	7	6617065	6617065
ENSG00000232581.1	7	6628605	6628605
ENSG00000146576.8	7	6629648	6629648
ENSG00000236609.3	7	6655248	6655248
ENSG00000205903.2	7	6676953	6676953
ENSG00000260054.1	7	6694495	6694495
ENSG00000228010.1	7	6703605	6703605
ENSG00000198580.6	7	6713376	6713376
ENSG00000265245.1	7	6731608	6731608
ENSG00000164631.14	7	6746554	6746554
ENSG00000187953.6	7	6749759	6749759
ENSG00000169402.11	7	6793740	6793740
ENSG00000146574.11	7	6866401	6866401
ENSG00000273252.1	7	6875425	6875425
ENSG00000155070.7	7	6899461	6899461
ENSG00000205897.5	7	6907303	6907303
ENSG00000263457.1	7	6918263	6918263
ENSG00000250561.2	7	6920257	6920257
ENSG00000243531.1	7	6940254	6940254
ENSG00000226943.3	7	6963435	6963435
ENSG00000241539.1	7	6964144	6964144
ENSG00000242731.2	7	6979234	6979234
ENSG00000221011.2	7	7034846	7034846
ENSG00000264679.1	7	7106323	7106323
ENSG00000266287.1	7	7106676	7106676
ENSG00000263504.1	7	7107080	7107080
ENSG00000265155.1	7	7107757	7107757
ENSG00000266409.1	7	7107900	7107900
ENSG00000266121.1	7	7108535	7108535
ENSG00000239696.2	7	7119373	7119373
ENSG00000201218.1	7	7142312	7142312
ENSG00000106392.6	7	7196565	7196565
ENSG00000244167.1	7	7217583	7217583
ENSG00000230825.1	7	7294785	7294785
ENSG00000236712.1	7	7333139	7333139
ENSG00000215018.5	7	7575484	7575484
ENSG00000272732.1	7	7592071	7592071
ENSG00000272894.1	7	7603957	7603957
ENSG00000164654.11	7	7607657	7607657
ENSG00000272745.1	7	7659503	7659503
ENSG00000219545.5	7	7681135	7681135
ENSG00000106399.7	7	7758238	7758238
ENSG00000270314.1	7	7776482	7776482
ENSG00000269721.1	7	7782166	7782166
ENSG00000234718.5	7	7782204	7782204
ENSG00000201747.1	7	7946150	7946150
ENSG00000214998.2	7	7950080	7950080
ENSG00000234141.1	7	7990340	7990340
ENSG00000106415.8	7	8008425	8008425
ENSG00000233108.1	7	8009534	8009534
ENSG00000233264.2	7	8019943	8019943
ENSG00000227719.1	7	8153655	8153655
ENSG00000265212.1	7	8194652	8194652
ENSG00000003147.13	7	8302317	8302317
ENSG00000229970.3	7	8304221	8304221
ENSG00000272328.1	7	8343371	8343371
ENSG00000122584.8	7	8473585	8473585
ENSG00000236748.1	7	8978417	8978417
ENSG00000271526.1	7	9123652	9123652
ENSG00000264766.1	7	9634353	9634353
ENSG00000233876.2	7	9654608	9654608
ENSG00000271077.1	7	9673900	9673900
ENSG00000197320.4	7	9765870	9765870
ENSG00000234710.1	7	9776951	9776951
ENSG00000270611.1	7	9890553	9890553
ENSG00000235431.1	7	10000651	10000651
ENSG00000212422.1	7	10262424	10262424
ENSG00000229091.2	7	10490938	10490938
ENSG00000234356.1	7	10516208	10516208
ENSG00000236414.1	7	10742303	10742303
ENSG00000201774.1	7	10941605	10941605
ENSG00000189043.5	7	10979883	10979883
ENSG00000271185.1	7	10980050	10980050
ENSG00000106443.10	7	11013499	11013499
ENSG00000230370.1	7	11046503	11046503
ENSG00000230333.2	7	11221359	11221359
ENSG00000226827.1	7	11298162	11298162
ENSG00000230435.1	7	11446582	11446582
ENSG00000235920.1	7	11860920	11860920
ENSG00000005108.11	7	11871824	11871824
ENSG00000106460.14	7	12250867	12250867
ENSG00000146530.7	7	12443567	12443567
ENSG00000236048.2	7	12510978	12510978
ENSG00000203523.3	7	12530721	12530721
ENSG00000226690.2	7	12536055	12536055
ENSG00000224667.1	7	12545633	12545633
ENSG00000006747.10	7	12610203	12610203
ENSG00000225606.1	7	12611017	12611017
ENSG00000229233.1	7	12693804	12693804
ENSG00000271253.1	7	12725262	12725262
ENSG00000122644.8	7	12726481	12726481
ENSG00000199470.1	7	12740514	12740514
ENSG00000222974.1	7	12916309	12916309
ENSG00000230879.1	7	12962545	12962545
ENSG00000229618.1	7	13141016	13141016
ENSG00000237713.1	7	13404674	13404674
